Sale_Date,Branch,Item_Code,Invoice_No,Customer_Name,Customer_Id,Quantity,Free_Qty,Price,Amount_USD,Sales_Type
2024-10-21,Gemena Shop,FG00347,INV-20241021-Gem-962,Customer_30,CUST030,27,0,32.12,867.2399999999999,Retail
2024-10-21,Pompage Shop,FG00390,INV-20241021-Pom-331,Customer_30,CUST030,1,0,40.53,40.53,Retail
2024-10-09,Kingaraz,FG00384,INV-20241009-Kin-562,Customer_93,CUST093,26,0,35.2,915.2,Wholesale
2024-10-25,Millennial Shop,FG00459,INV-20241025-Mil-219,Customer_44,CUST044,32,2,3.01,102.33999999999999,Retail
2024-10-10,Mwevu Shop,FG00460,INV-20241010-Mwe-700,Customer_6,CUST006,26,0,5.46,141.96,Wholesale
2024-10-23,Bibwa Shop,FG00372,INV-20241023-Bib-654,Customer_15,CUST015,20,0,1.89,37.8,Retail
2024-10-12,Matadi Kibala,FG00011,INV-20241012-Mat-266,Customer_38,CUST038,11,2,2.01,26.129999999999995,Wholesale
2024-10-02,Gemena Shop,FG00305,INV-20241002-Gem-468,Customer_75,CUST075,21,3,29.26,702.24,Hospital
2024-10-23,Likasi Shop,FG00412,INV-20241023-Lik-207,Customer_16,CUST016,24,0,38.04,912.96,Retail
2024-10-02,Pompage Shop,FG00489,INV-20241002-Pom-501,Customer_61,CUST061,10,1,47.57,523.27,Wholesale
2024-10-15,Kikwit Shop,FG00149,INV-20241015-Kik-528,Customer_45,CUST045,21,0,3.52,73.92,Wholesale
2024-10-15,Appolo Depot,FG00263,INV-20241015-App-255,Customer_59,CUST059,1,0,7.86,7.86,Retail
2024-10-13,NCPC Shop,FG00152,INV-20241013-NCP-796,Customer_35,CUST035,36,0,12.74,458.64,Retail
2024-10-25,NCPC Shop,FG00297,INV-20241025-NCP-364,Customer_65,CUST065,24,0,38.73,929.52,Hospital
2024-10-13,Goma Shop,FG00380,INV-20241013-Gom-488,Customer_56,CUST056,32,0,14.81,473.92,Hospital
2024-10-19,Liberte,FG00473,INV-20241019-Lib-835,Customer_84,CUST084,4,3,3.11,21.77,Wholesale
2024-10-03,NCPC Shop,FG00266,INV-20241003-NCP-900,Customer_53,CUST053,42,0,55.95,2349.9,Hospital
2024-10-16,Lubumbashi,FG00320,INV-20241016-Lub-551,Customer_57,CUST057,6,2,13.26,106.08,Wholesale
2024-10-15,Kikwit Shop,FG00240,INV-20241015-Kik-310,Customer_84,CUST084,20,0,7.74,154.8,Hospital
2024-10-19,Kingaraz,FG00074,INV-20241019-Kin-579,Customer_64,CUST064,4,0,40.96,163.84,Hospital
2024-10-06,Bibwa Shop,FG00036,INV-20241006-Bib-156,Customer_11,CUST011,24,0,60.91,1461.84,Wholesale
2024-10-25,Mbandaka Shop,FG00184,INV-20241025-Mba-711,Customer_71,CUST071,28,0,65.98,1847.44,Wholesale
2024-10-06,Liberte,FG00339,INV-20241006-Lib-652,Customer_53,CUST053,13,3,24.23,387.68,Hospital
2024-10-06,Kolwezi Shop,FG00104,INV-20241006-Kol-800,Customer_25,CUST025,3,0,25.92,77.76,Retail
2024-10-02,Appolo Depot,FG00111,INV-20241002-App-358,Customer_30,CUST030,5,0,12.16,60.8,Wholesale
2024-10-13,Goma,FG00404,INV-20241013-Gom-128,Customer_91,CUST091,21,0,62.25,1307.25,Wholesale
2024-10-19,Kananga Shop,FG00363,INV-20241019-Kan-508,Customer_1,CUST001,20,0,18.76,375.20000000000005,Hospital
2024-10-12,Tshikapa Shop,FG00098,INV-20241012-Tsh-501,Customer_69,CUST069,12,0,21.95,263.4,Wholesale
2024-10-25,Tshikapa Shop,FG00307,INV-20241025-Tsh-617,Customer_18,CUST018,28,0,21.04,589.12,Wholesale
2024-10-08,Pompage Shop,FG00367,INV-20241008-Pom-904,Customer_5,CUST005,25,2,38.48,1038.9599999999998,Wholesale
2024-10-28,Kananga Shop,FG00130,INV-20241028-Kan-444,Customer_72,CUST072,18,0,39.05,702.9,Wholesale
2024-10-18,Pompage Shop,FG00400,INV-20241018-Pom-209,Customer_32,CUST032,26,1,37.97,1025.19,Retail
2024-10-19,Kinshasa,FG00132,INV-20241019-Kin-418,Customer_45,CUST045,40,0,11.88,475.20000000000005,Retail
2024-10-17,Kinshasa,FG00166,INV-20241017-Kin-520,Customer_57,CUST057,11,0,33.54,368.94,Wholesale
2024-10-05,Kikwit Shop,FG00171,INV-20241005-Kik-670,Customer_62,CUST062,41,2,34.2,1470.6000000000001,Wholesale
2024-10-18,Bibwa Shop,FG00279,INV-20241018-Bib-284,Customer_87,CUST087,6,0,35.4,212.39999999999998,Retail
2024-10-08,Tshikapa Shop,FG00087,INV-20241008-Tsh-592,Customer_10,CUST010,33,0,29.4,970.1999999999999,Retail
