Sale_Date,Branch,Item_Code,Invoice_No,Customer_Name,Customer_Id,Quantity,Free_Qty,Price,Amount_USD,Sales_Type
2025-05-16,UPN,FG00031,INV-20250516-UPN-366,Customer_9,CUST009,24,2,24.62,640.12,Wholesale
2025-05-01,Pascal Shop,FG00253,INV-20250501-Pas-188,Customer_99,CUST099,33,0,42.71,1409.43,Hospital
2025-05-13,Likasi Shop,FG00014,INV-20250513-Lik-162,Customer_8,CUST008,31,1,9.12,291.84,Hospital
2025-05-19,Appolo Depot,FG00168,INV-20250519-App-909,Customer_66,CUST066,32,0,10.14,324.48,Retail
2025-05-28,Bukavu Shop,FG00475,INV-20250528-Buk-948,Customer_55,CUST055,12,0,26.86,322.32,Retail
2025-05-15,Mbandaka Shop,FG00321,INV-20250515-Mba-585,Customer_72,CUST072,29,3,22.33,714.56,Wholesale
2025-05-16,Matadi Kibala,FG00169,INV-20250516-Mat-329,Customer_18,CUST018,32,0,3.0,96.0,Wholesale
2025-05-16,Unique Commercial,FG00145,INV-20250516-Uni-562,Customer_25,CUST025,21,0,14.96,314.16,Wholesale
2025-05-22,Kinshasa,FG00400,INV-20250522-Kin-900,Customer_83,CUST083,16,0,37.97,607.52,Retail
2025-05-14,Goma Shop,FG00409,INV-20250514-Gom-541,Customer_99,CUST099,4,2,45.36,272.15999999999997,Wholesale
2025-05-06,Kisangani Shop,FG00468,INV-20250506-Kis-470,Customer_62,CUST062,8,0,43.56,348.48,Wholesale
2025-05-06,Gemena Shop,FG00190,INV-20250506-Gem-790,Customer_44,CUST044,12,0,19.27,231.24,Wholesale
2025-05-01,Kisangani Shop,FG00399,INV-20250501-Kis-622,Customer_82,CUST082,15,0,37.79,566.85,Hospital
2025-05-08,Bibwa Shop,FG00185,INV-20250508-Bib-342,Customer_43,CUST043,19,0,10.91,207.29,Wholesale
2025-05-22,Likasi Shop,FG00322,INV-20250522-Lik-802,Customer_24,CUST024,22,1,28.82,662.86,Retail
2025-05-28,Kananga Shop,FG00225,INV-20250528-Kan-366,Customer_33,CUST033,30,0,13.99,419.7,Wholesale
2025-05-28,Matete Shop,FG00184,INV-20250528-Mat-815,Customer_91,CUST091,17,0,65.98,1121.66,Retail
2025-05-20,Kinshasa,FG00035,INV-20250520-Kin-770,Customer_94,CUST094,12,2,38.66,541.24,Wholesale
2025-05-13,R P Ngaba,FG00428,INV-20250513-R P-978,Customer_35,CUST035,39,0,44.5,1735.5,Retail
2025-05-17,Bukavu Shop,FG00464,INV-20250517-Buk-561,Customer_67,CUST067,23,1,23.67,568.08,Retail
2025-05-28,Goma Shop,FG00394,INV-20250528-Gom-377,Customer_30,CUST030,4,0,58.56,234.24,Hospital
2025-05-21,Mwevu Shop,FG00116,INV-20250521-Mwe-734,Customer_75,CUST075,17,0,43.7,742.9000000000001,Hospital
2025-05-22,Gemena Shop,FG00461,INV-20250522-Gem-425,Customer_71,CUST071,22,1,6.76,155.48,Wholesale
2025-05-09,Liberte,FG00412,INV-20250509-Lib-730,Customer_20,CUST020,3,0,38.04,114.12,Wholesale
2025-05-27,Kinshasa,FG00155,INV-20250527-Kin-637,Customer_66,CUST066,11,0,49.3,542.3,Wholesale
2025-05-23,Lubumbashi,FG00277,INV-20250523-Lub-304,Customer_52,CUST052,34,3,60.18,2226.66,Wholesale
2025-05-22,Liberte,FG00250,INV-20250522-Lib-924,Customer_57,CUST057,11,0,42.8,470.79999999999995,Wholesale
