Sale_Date,Branch,Item_Code,Invoice_No,Customer_Name,Customer_Id,Quantity,Free_Qty,Price,Amount_USD,Sales_Type
2026-02-11,Kolwezi Shop,FG00403,INV-20260211-Kol-507,Customer_43,CUST043,22,0,25.76,566.72,Retail
2026-02-09,Matadi Shop,FG00377,INV-20260209-Mat-408,Customer_67,CUST067,20,0,42.4,848.0,Retail
2026-02-28,Bibwa Shop,FG00200,INV-20260228-Bib-634,Customer_100,CUST100,10,0,31.37,313.7,Hospital
2026-02-07,Liberte,FG00399,INV-20260207-Lib-684,Customer_87,CUST087,24,0,37.79,906.96,Hospital
2026-02-04,Matadi Kibala,FG00306,INV-20260204-Mat-872,Customer_86,CUST086,26,0,48.82,1269.32,Retail
2026-02-21,Kikwit Shop,FG00077,INV-20260221-Kik-516,Customer_93,CUST093,18,0,31.03,558.54,Hospital
2026-02-07,Quartier 1 Shop,FG00027,INV-20260207-Qua-288,Customer_92,CUST092,25,0,10.78,269.5,Wholesale
2026-02-19,Goma,FG00133,INV-20260219-Gom-791,Customer_88,CUST088,17,2,6.87,130.53,Hospital
2026-02-01,Matadi Shop,FG00315,INV-20260201-Mat-914,Customer_74,CUST074,29,2,62.94,1951.1399999999999,Wholesale
2026-02-24,Pascal Shop,FG00362,INV-20260224-Pas-397,Customer_94,CUST094,21,0,32.52,682.9200000000001,Retail
2026-02-23,Liberte,FG00144,INV-20260223-Lib-907,Customer_40,CUST040,13,2,12.59,188.85,Wholesale
2026-02-16,Likasi Shop,FG00424,INV-20260216-Lik-287,Customer_84,CUST084,44,0,20.18,887.92,Wholesale
2026-02-19,Goma Shop,FG00323,INV-20260219-Gom-670,Customer_20,CUST020,16,0,50.03,800.48,Wholesale
2026-02-25,Bukavu Shop,FG00073,INV-20260225-Buk-327,Customer_92,CUST092,24,0,1.91,45.839999999999996,Hospital
2026-02-24,R P Ngaba,FG00053,INV-20260224-R P-257,Customer_56,CUST056,14,1,37.63,564.45,Hospital
2026-02-13,Goma Shop,FG00070,INV-20260213-Gom-140,Customer_6,CUST006,13,0,39.49,513.37,Hospital
2026-02-15,Kisangani Shop,FG00173,INV-20260215-Kis-307,Customer_10,CUST010,1,0,26.09,26.09,Retail
2026-02-24,Goma Shop,FG00435,INV-20260224-Gom-761,Customer_3,CUST003,33,0,4.1,135.29999999999998,Wholesale
2026-02-10,Pascal Shop,FG00408,INV-20260210-Pas-252,Customer_19,CUST019,17,0,1.53,26.01,Wholesale
2026-02-25,NCPC Shop,FG00408,INV-20260225-NCP-447,Customer_24,CUST024,8,1,1.53,13.77,Hospital
2026-02-11,Kikwit Shop,FG00451,INV-20260211-Kik-554,Customer_42,CUST042,33,2,31.26,1094.1000000000001,Retail
2026-02-20,Kisangani Shop,FG00311,INV-20260220-Kis-755,Customer_22,CUST022,10,0,22.51,225.10000000000002,Wholesale
