Sale_Date,Branch,Item_Code,Invoice_No,Customer_Name,Customer_Id,Quantity,Free_Qty,Price,Amount_USD,Sales_Type
2025-02-12,Matadi Shop,FG00161,INV-20250212-Mat-411,Customer_64,CUST064,17,0,19.02,323.34,Wholesale
2025-02-20,Unique Commercial,FG00059,INV-20250220-Uni-159,Customer_81,CUST081,6,0,4.83,28.98,Hospital
2025-02-23,Bibwa Shop,FG00006,INV-20250223-Bib-645,Customer_19,CUST019,33,0,12.96,427.68,Retail
2025-02-02,Kananga Shop,FG00028,INV-20250202-Kan-772,Customer_31,CUST031,40,0,39.3,1572.0,Hospital
2025-02-24,Kinshasa,FG00441,INV-20250224-Kin-306,Customer_94,CUST094,19,4,4.13,94.99,Wholesale
2025-02-21,Unique Commercial,FG00092,INV-20250221-Uni-215,Customer_22,CUST022,20,1,28.76,603.96,Wholesale
2025-02-22,Kinshasa,FG00013,INV-20250222-Kin-991,Customer_77,CUST077,13,0,41.79,543.27,Hospital
2025-02-07,Liberte,FG00136,INV-20250207-Lib-339,Customer_70,CUST070,36,0,13.47,484.92,Retail
2025-02-22,Goma Shop,FG00096,INV-20250222-Gom-264,Customer_50,CUST050,12,2,20.16,282.24,Wholesale
2025-02-05,Lubumbashi,FG00453,INV-20250205-Lub-214,Customer_29,CUST029,14,0,17.43,244.01999999999998,Retail
2025-02-14,Gemena Shop,FG00289,INV-20250214-Gem-269,Customer_38,CUST038,15,0,15.04,225.6,Hospital
2025-02-24,NCPC Shop,FG00086,INV-20250224-NCP-795,Customer_64,CUST064,30,1,13.54,419.73999999999995,Retail
2025-02-04,Pascal Shop,FG00206,INV-20250204-Pas-215,Customer_15,CUST015,15,0,2.17,32.55,Wholesale
2025-02-15,Kingaraz,FG00378,INV-20250215-Kin-107,Customer_77,CUST077,31,0,1.71,53.01,Retail
2025-02-11,Kimpese Shop,FG00171,INV-20250211-Kim-995,Customer_51,CUST051,35,0,34.2,1197.0,Wholesale
2025-02-25,R P Ngaba,FG00222,INV-20250225-R P-116,Customer_100,CUST100,26,0,28.85,750.1,Retail
2025-02-06,Lubumbashi,FG00315,INV-20250206-Lub-594,Customer_11,CUST011,13,0,62.94,818.22,Hospital
2025-02-26,Bukavu Shop,FG00107,INV-20250226-Buk-389,Customer_3,CUST003,14,0,21.11,295.53999999999996,Hospital
2025-02-01,Kikwit Shop,FG00406,INV-20250201-Kik-634,Customer_78,CUST078,20,0,44.88,897.6,Wholesale
2025-02-25,Matadi Shop,FG00032,INV-20250225-Mat-558,Customer_4,CUST004,23,0,9.36,215.27999999999997,Wholesale
2025-02-26,Bunia Shop,FG00002,INV-20250226-Bun-427,Customer_65,CUST065,10,0,38.07,380.7,Retail
2025-02-18,Kolwezi Shop,FG00212,INV-20250218-Kol-163,Customer_58,CUST058,27,2,27.92,809.6800000000001,Retail
2025-02-26,Millennial Shop,FG00259,INV-20250226-Mil-724,Customer_58,CUST058,2,0,23.14,46.28,Wholesale
2025-02-02,Kinshasa,FG00287,INV-20250202-Kin-124,Customer_30,CUST030,10,0,19.05,190.5,Hospital
2025-02-15,Matete Shop,FG00140,INV-20250215-Mat-447,Customer_6,CUST006,14,0,38.9,544.6,Hospital
2025-02-08,Bunia Shop,FG00168,INV-20250208-Bun-186,Customer_1,CUST001,19,3,10.14,223.08,Wholesale
2025-02-06,Bibwa Shop,FG00086,INV-20250206-Bib-553,Customer_77,CUST077,22,0,13.54,297.88,Retail
2025-02-24,Tshikapa Shop,FG00281,INV-20250224-Tsh-220,Customer_4,CUST004,11,0,44.61,490.71,Hospital
2025-02-18,Mbandaka Shop,FG00067,INV-20250218-Mba-192,Customer_14,CUST014,22,0,6.33,139.26,Retail
2025-02-03,UPN,FG00131,INV-20250203-UPN-970,Customer_26,CUST026,16,0,17.16,274.56,Wholesale
2025-02-18,Goma,FG00038,INV-20250218-Gom-140,Customer_77,CUST077,23,2,5.79,144.75,Wholesale
2025-02-01,Liberte,FG00156,INV-20250201-Lib-165,Customer_41,CUST041,32,0,10.29,329.28,Retail
2025-02-22,Pompage Shop,FG00327,INV-20250222-Pom-976,Customer_35,CUST035,19,3,28.16,619.52,Wholesale
2025-02-26,Matadi Shop,FG00369,INV-20250226-Mat-784,Customer_7,CUST007,29,0,8.47,245.63000000000002,Wholesale
2025-02-09,Goma Shop,FG00481,INV-20250209-Gom-680,Customer_57,CUST057,12,4,25.47,407.52,Wholesale
2025-02-17,Matete Shop,FG00488,INV-20250217-Mat-191,Customer_85,CUST085,23,0,22.16,509.68,Retail
2025-02-26,Kananga Shop,FG00425,INV-20250226-Kan-776,Customer_95,CUST095,11,0,3.06,33.660000000000004,Hospital
2025-02-01,Likasi Shop,FG00325,INV-20250201-Lik-182,Customer_88,CUST088,36,0,38.23,1376.28,Retail
2025-02-18,Unique Commercial,FG00296,INV-20250218-Uni-202,Customer_16,CUST016,40,0,26.59,1063.6,Wholesale
2025-02-27,Bukavu Shop,FG00358,INV-20250227-Buk-511,Customer_89,CUST089,19,0,23.76,451.44000000000005,Wholesale
2025-02-15,Kingaraz,FG00462,INV-20250215-Kin-232,Customer_44,CUST044,14,0,49.22,689.0799999999999,Wholesale
2025-02-19,Matete Shop,FG00378,INV-20250219-Mat-139,Customer_62,CUST062,18,0,1.71,30.78,Hospital
2025-02-05,Kimpese Shop,FG00231,INV-20250205-Kim-176,Customer_43,CUST043,27,0,31.96,862.9200000000001,Wholesale
2025-02-28,Gemena Shop,FG00389,INV-20250228-Gem-256,Customer_17,CUST017,32,2,56.67,1926.78,Hospital
2025-02-07,Kinshasa,FG00129,INV-20250207-Kin-335,Customer_45,CUST045,21,3,1.07,25.68,Wholesale
2025-02-15,R P Ngaba,FG00226,INV-20250215-R P-430,Customer_18,CUST018,16,0,12.96,207.36,Retail
2025-02-24,Appolo Depot,FG00031,INV-20250224-App-751,Customer_46,CUST046,30,0,24.62,738.6,Hospital
2025-02-21,Liberte,FG00273,INV-20250221-Lib-668,Customer_73,CUST073,17,0,43.49,739.33,Wholesale
2025-02-26,Mbandaka Shop,FG00185,INV-20250226-Mba-278,Customer_64,CUST064,24,1,10.91,272.75,Wholesale
2025-02-06,UPN,FG00111,INV-20250206-UPN-817,Customer_44,CUST044,19,0,12.16,231.04,Wholesale
2025-02-22,Goma,FG00084,INV-20250222-Gom-130,Customer_33,CUST033,16,3,4.11,78.09,Hospital
2025-02-08,Matete Shop,FG00341,INV-20250208-Mat-720,Customer_92,CUST092,12,0,25.09,301.08,Hospital
2025-02-10,Matadi Kibala,FG00147,INV-20250210-Mat-238,Customer_35,CUST035,12,0,30.87,370.44,Hospital
2025-02-15,Mbandaka Shop,FG00300,INV-20250215-Mba-840,Customer_41,CUST041,41,0,5.18,212.38,Wholesale
2025-02-26,Goma Shop,FG00068,INV-20250226-Gom-179,Customer_78,CUST078,29,0,40.31,1168.99,Hospital
2025-02-24,Kingaraz,FG00339,INV-20250224-Kin-907,Customer_22,CUST022,14,0,24.23,339.22,Retail
2025-02-16,Mbandaka Shop,FG00171,INV-20250216-Mba-950,Customer_29,CUST029,1,1,34.2,68.4,Retail
2025-02-28,Likasi Shop,FG00459,INV-20250228-Lik-745,Customer_50,CUST050,1,0,3.01,3.01,Retail
2025-02-02,Kimpese Shop,FG00211,INV-20250202-Kim-376,Customer_32,CUST032,18,0,27.89,502.02,Retail
2025-02-04,Kananga Shop,FG00354,INV-20250204-Kan-483,Customer_12,CUST012,8,2,7.18,71.8,Wholesale
2025-02-23,UPN,FG00131,INV-20250223-UPN-281,Customer_44,CUST044,3,2,17.16,85.8,Wholesale
2025-02-07,Matete Shop,FG00088,INV-20250207-Mat-669,Customer_68,CUST068,15,3,32.24,580.32,Wholesale
2025-02-06,NCPC Shop,FG00100,INV-20250206-NCP-390,Customer_5,CUST005,34,0,6.29,213.86,Wholesale
2025-02-09,Kikwit Shop,FG00186,INV-20250209-Kik-857,Customer_16,CUST016,27,1,33.34,933.5200000000001,Hospital
2025-02-10,NCPC Shop,FG00139,INV-20250210-NCP-186,Customer_19,CUST019,39,0,15.06,587.34,Retail
2025-02-04,Gemena Shop,FG00174,INV-20250204-Gem-371,Customer_74,CUST074,5,0,18.15,90.75,Wholesale
2025-02-19,Bukavu Shop,FG00245,INV-20250219-Buk-883,Customer_22,CUST022,19,0,1.76,33.44,Retail
2025-02-21,Likasi Shop,FG00092,INV-20250221-Lik-407,Customer_99,CUST099,42,1,28.76,1236.68,Wholesale
2025-02-08,Unique Commercial,FG00461,INV-20250208-Uni-739,Customer_21,CUST021,18,0,6.76,121.67999999999999,Retail
2025-02-04,Kingaraz,FG00140,INV-20250204-Kin-725,Customer_83,CUST083,5,2,38.9,272.3,Retail
2025-02-09,Matadi Kibala,FG00148,INV-20250209-Mat-999,Customer_77,CUST077,29,0,20.5,594.5,Hospital
2025-02-15,Liberte,FG00130,INV-20250215-Lib-430,Customer_27,CUST027,27,0,39.05,1054.35,Retail
2025-02-21,Millennial Shop,FG00192,INV-20250221-Mil-931,Customer_73,CUST073,13,1,35.97,503.58,Retail
2025-02-12,Mbandaka Shop,FG00438,INV-20250212-Mba-423,Customer_60,CUST060,7,0,41.27,288.89000000000004,Retail
2025-02-09,Kikwit Shop,FG00484,INV-20250209-Kik-325,Customer_68,CUST068,20,0,31.75,635.0,Wholesale
2025-02-16,Liberte,FG00470,INV-20250216-Lib-149,Customer_31,CUST031,9,0,38.56,347.04,Wholesale
2025-02-15,R P Ngaba,FG00134,INV-20250215-R P-178,Customer_26,CUST026,8,0,14.03,112.24,Retail
2025-02-24,Pascal Shop,FG00072,INV-20250224-Pas-344,Customer_39,CUST039,15,0,8.59,128.85,Hospital
2025-02-16,Matadi Kibala,FG00482,INV-20250216-Mat-862,Customer_27,CUST027,15,0,28.07,421.05,Retail
2025-02-27,Matadi Shop,FG00472,INV-20250227-Mat-113,Customer_54,CUST054,14,0,48.52,679.2800000000001,Wholesale
2025-02-14,Matadi Kibala,FG00059,INV-20250214-Mat-928,Customer_49,CUST049,24,2,4.83,125.58,Hospital
2025-02-21,Kingaraz,FG00125,INV-20250221-Kin-721,Customer_40,CUST040,17,2,12.17,231.23,Retail
2025-02-26,Appolo Depot,FG00410,INV-20250226-App-631,Customer_9,CUST009,10,2,4.38,52.56,Wholesale
2025-02-20,Lubumbashi,FG00198,INV-20250220-Lub-179,Customer_55,CUST055,21,0,35.97,755.37,Wholesale
2025-02-15,Pascal Shop,FG00180,INV-20250215-Pas-210,Customer_14,CUST014,4,0,7.74,30.96,Retail
2025-02-11,Kinshasa,FG00072,INV-20250211-Kin-183,Customer_25,CUST025,29,1,8.59,257.7,Wholesale
2025-02-02,Kinshasa,FG00466,INV-20250202-Kin-291,Customer_7,CUST007,20,0,15.5,310.0,Wholesale
2025-02-06,Kingaraz,FG00405,INV-20250206-Kin-332,Customer_66,CUST066,31,2,25.02,825.66,Hospital
2025-02-05,Unique Commercial,FG00474,INV-20250205-Uni-500,Customer_71,CUST071,20,0,35.74,714.8000000000001,Retail
2025-02-09,Kolwezi Shop,FG00073,INV-20250209-Kol-733,Customer_60,CUST060,16,0,1.91,30.56,Wholesale
2025-02-25,Matadi Kibala,FG00317,INV-20250225-Mat-870,Customer_82,CUST082,29,0,21.04,610.16,Wholesale
2025-02-17,Kananga Shop,FG00084,INV-20250217-Kan-762,Customer_8,CUST008,26,0,4.11,106.86000000000001,Retail
2025-02-10,Pascal Shop,FG00143,INV-20250210-Pas-363,Customer_18,CUST018,13,1,25.37,355.18,Wholesale
2025-02-01,Pompage Shop,FG00115,INV-20250201-Pom-352,Customer_22,CUST022,1,2,48.06,144.18,Hospital
2025-02-28,Quartier 1 Shop,FG00035,INV-20250228-Qua-692,Customer_46,CUST046,19,3,38.66,850.52,Wholesale
2025-02-06,Bunia Shop,FG00379,INV-20250206-Bun-379,Customer_77,CUST077,23,0,40.91,940.93,Wholesale
2025-02-11,Pompage Shop,FG00358,INV-20250211-Pom-601,Customer_97,CUST097,33,0,23.76,784.08,Hospital
2025-02-25,R P Ngaba,FG00304,INV-20250225-R P-421,Customer_44,CUST044,13,0,25.78,335.14,Wholesale
2025-02-16,Pompage Shop,FG00338,INV-20250216-Pom-647,Customer_83,CUST083,31,1,28.38,908.16,Retail
2025-02-13,Bibwa Shop,FG00223,INV-20250213-Bib-837,Customer_40,CUST040,27,0,4.47,120.69,Hospital
2025-02-04,Lubumbashi,FG00189,INV-20250204-Lub-379,Customer_78,CUST078,5,0,21.56,107.8,Hospital
2025-02-22,Kimpese Shop,FG00163,INV-20250222-Kim-936,Customer_36,CUST036,22,0,25.63,563.86,Retail
2025-02-19,Boma Shop,FG00500,INV-20250219-Bom-859,Customer_56,CUST056,1,0,49.32,49.32,Retail
2025-02-28,Tshikapa Shop,FG00272,INV-20250228-Tsh-747,Customer_71,CUST071,17,0,40.7,691.9000000000001,Wholesale
