Sale_Date,Branch,Item_Code,Invoice_No,Customer_Name,Customer_Id,Quantity,Free_Qty,Price,Amount_USD,Sales_Type
2025-04-26,Liberte,FG00047,INV-20250426-Lib-104,Customer_82,CUST082,22,0,13.02,286.44,Retail
2025-04-04,Bunia Shop,FG00332,INV-20250404-Bun-515,Customer_62,CUST062,19,1,30.5,610.0,Hospital
2025-04-09,Kimpese Shop,FG00345,INV-20250409-Kim-315,Customer_14,CUST014,6,2,30.8,246.4,Hospital
2025-04-18,Kikwit Shop,FG00189,INV-20250418-Kik-260,Customer_32,CUST032,12,1,21.56,280.28,Retail
2025-04-16,Kikwit Shop,FG00008,INV-20250416-Kik-724,Customer_28,CUST028,29,0,43.44,1259.76,Wholesale
2025-04-08,Unique Commercial,FG00237,INV-20250408-Uni-935,Customer_22,CUST022,1,0,11.81,11.81,Wholesale
2025-04-05,Kisangani Shop,FG00076,INV-20250405-Kis-815,Customer_33,CUST033,4,0,29.38,117.52,Retail
2025-04-04,NCPC Shop,FG00292,INV-20250404-NCP-594,Customer_95,CUST095,19,0,2.83,53.77,Hospital
2025-04-14,Bunia Shop,FG00483,INV-20250414-Bun-106,Customer_71,CUST071,22,0,18.62,409.64000000000004,Wholesale
2025-04-07,Kisangani Shop,FG00192,INV-20250407-Kis-826,Customer_54,CUST054,24,0,35.97,863.28,Wholesale
2025-04-28,Bunia Shop,FG00395,INV-20250428-Bun-145,Customer_67,CUST067,16,0,17.7,283.2,Wholesale
2025-04-26,R P Ngaba,FG00314,INV-20250426-R P-587,Customer_6,CUST006,45,1,48.17,2215.82,Hospital
2025-04-18,R P Ngaba,FG00266,INV-20250418-R P-852,Customer_47,CUST047,17,0,55.95,951.1500000000001,Wholesale
2025-04-17,Bibwa Shop,FG00384,INV-20250417-Bib-988,Customer_25,CUST025,12,0,35.2,422.40000000000003,Hospital
2025-04-24,Bibwa Shop,FG00012,INV-20250424-Bib-261,Customer_97,CUST097,21,2,38.82,892.86,Hospital
2025-04-21,Kikwit Shop,FG00445,INV-20250421-Kik-841,Customer_60,CUST060,32,0,40.83,1306.56,Retail
2025-04-13,Goma,FG00269,INV-20250413-Gom-651,Customer_46,CUST046,5,0,14.9,74.5,Retail
2025-04-27,Tshikapa Shop,FG00215,INV-20250427-Tsh-823,Customer_26,CUST026,17,0,28.72,488.24,Hospital
2025-04-03,Kingaraz,FG00236,INV-20250403-Kin-165,Customer_3,CUST003,24,0,29.12,698.88,Retail
2025-04-12,UPN,FG00436,INV-20250412-UPN-865,Customer_58,CUST058,25,0,28.28,707.0,Retail
2025-04-25,NCPC Shop,FG00428,INV-20250425-NCP-949,Customer_13,CUST013,20,0,44.5,890.0,Wholesale
2025-04-15,Pompage Shop,FG00474,INV-20250415-Pom-971,Customer_49,CUST049,25,0,35.74,893.5,Hospital
2025-04-18,Kingaraz,FG00109,INV-20250418-Kin-342,Customer_12,CUST012,11,3,12.21,170.94,Wholesale
2025-04-19,Pompage Shop,FG00005,INV-20250419-Pom-969,Customer_89,CUST089,29,0,6.91,200.39000000000001,Wholesale
2025-04-08,Liberte,FG00277,INV-20250408-Lib-856,Customer_71,CUST071,6,0,60.18,361.08,Retail
2025-04-26,Liberte,FG00361,INV-20250426-Lib-328,Customer_100,CUST100,9,0,30.03,270.27,Hospital
2025-04-28,Matadi Kibala,FG00411,INV-20250428-Mat-804,Customer_58,CUST058,26,0,16.65,432.9,Hospital
2025-04-12,UPN,FG00389,INV-20250412-UPN-498,Customer_98,CUST098,16,0,56.67,906.72,Wholesale
2025-04-26,Kolwezi Shop,FG00171,INV-20250426-Kol-435,Customer_81,CUST081,24,0,34.2,820.8000000000001,Wholesale
2025-04-05,R P Ngaba,FG00079,INV-20250405-R P-310,Customer_85,CUST085,19,0,18.56,352.64,Wholesale
2025-04-25,Kingaraz,FG00426,INV-20250425-Kin-919,Customer_35,CUST035,22,0,22.34,491.48,Retail
2025-04-19,Matadi Kibala,FG00063,INV-20250419-Mat-558,Customer_8,CUST008,9,0,33.29,299.61,Retail
