Sale_Date,Branch,Item_Code,Invoice_No,Customer_Name,Customer_Id,Quantity,Free_Qty,Price,Amount_USD,Sales_Type
2024-03-07,Liberte,FG00020,INV-20240307-Lib-728,Customer_34,CUST034,20,0,12.22,244.4,Wholesale
2024-03-21,Mbandaka Shop,FG00327,INV-20240321-Mba-772,Customer_68,CUST068,17,0,28.16,478.72,Retail
2024-03-10,Kisangani Shop,FG00449,INV-20240310-Kis-601,Customer_63,CUST063,13,0,29.16,379.08,Hospital
2024-03-13,Goma Shop,FG00279,INV-20240313-Gom-324,Customer_13,CUST013,21,0,35.4,743.4,Retail
2024-03-25,Kolwezi Shop,FG00215,INV-20240325-Kol-353,Customer_42,CUST042,24,0,28.72,689.28,Hospital
2024-03-14,Unique Commercial,FG00091,INV-20240314-Uni-776,Customer_41,CUST041,34,0,5.49,186.66,Retail
2024-03-12,Matete Shop,FG00361,INV-20240312-Mat-960,Customer_62,CUST062,19,0,30.03,570.57,Wholesale
2024-03-20,Kingaraz,FG00352,INV-20240320-Kin-374,Customer_38,CUST038,20,0,42.97,859.4,Hospital
2024-03-07,Kingaraz,FG00032,INV-20240307-Kin-367,Customer_42,CUST042,27,0,9.36,252.71999999999997,Hospital
2024-03-11,Kingaraz,FG00201,INV-20240311-Kin-508,Customer_55,CUST055,22,2,25.97,623.28,Wholesale
2024-03-02,Mwevu Shop,FG00249,INV-20240302-Mwe-751,Customer_44,CUST044,22,1,48.22,1109.06,Retail
2024-03-10,Bibwa Shop,FG00210,INV-20240310-Bib-648,Customer_22,CUST022,23,0,13.32,306.36,Retail
2024-03-25,Unique Commercial,FG00486,INV-20240325-Uni-437,Customer_79,CUST079,8,2,45.16,451.59999999999997,Retail
2024-03-20,Goma,FG00487,INV-20240320-Gom-192,Customer_49,CUST049,19,1,3.23,64.6,Hospital
2024-03-11,Goma Shop,FG00393,INV-20240311-Gom-770,Customer_9,CUST009,18,0,15.38,276.84000000000003,Retail
2024-03-17,NCPC Shop,FG00186,INV-20240317-NCP-958,Customer_21,CUST021,14,0,33.34,466.76000000000005,Hospital
2024-03-13,Kisangani Shop,FG00149,INV-20240313-Kis-439,Customer_48,CUST048,20,2,3.52,77.44,Wholesale
2024-03-07,Mbandaka Shop,FG00482,INV-20240307-Mba-873,Customer_3,CUST003,9,0,28.07,252.63,Hospital
2024-03-04,Matete Shop,FG00406,INV-20240304-Mat-389,Customer_21,CUST021,32,0,44.88,1436.16,Wholesale
2024-03-01,Kisangani Shop,FG00324,INV-20240301-Kis-134,Customer_32,CUST032,11,2,14.72,191.36,Wholesale
2024-03-24,Unique Commercial,FG00417,INV-20240324-Uni-510,Customer_84,CUST084,24,1,12.3,307.5,Retail
2024-03-27,Mwevu Shop,FG00442,INV-20240327-Mwe-616,Customer_10,CUST010,37,0,39.48,1460.76,Hospital
2024-03-23,Kingaraz,FG00011,INV-20240323-Kin-719,Customer_70,CUST070,8,0,2.01,16.08,Retail
2024-03-04,Matete Shop,FG00100,INV-20240304-Mat-903,Customer_40,CUST040,29,3,6.29,201.28,Wholesale
2024-03-14,Goma,FG00155,INV-20240314-Gom-202,Customer_26,CUST026,13,0,49.3,640.9,Wholesale
2024-03-21,Pompage Shop,FG00193,INV-20240321-Pom-327,Customer_12,CUST012,33,0,45.12,1488.9599999999998,Wholesale
2024-03-18,Mwevu Shop,FG00248,INV-20240318-Mwe-646,Customer_90,CUST090,17,0,38.7,657.9000000000001,Hospital
2024-03-08,Matadi Kibala,FG00009,INV-20240308-Mat-503,Customer_94,CUST094,22,2,24.36,584.64,Wholesale
2024-03-25,Kimpese Shop,FG00232,INV-20240325-Kim-506,Customer_4,CUST004,18,0,25.63,461.34,Retail
2024-03-15,Kikwit Shop,FG00245,INV-20240315-Kik-418,Customer_83,CUST083,28,0,1.76,49.28,Wholesale
2024-03-05,Pascal Shop,FG00049,INV-20240305-Pas-985,Customer_27,CUST027,27,0,27.79,750.3299999999999,Wholesale
2024-03-19,Mbandaka Shop,FG00043,INV-20240319-Mba-958,Customer_79,CUST079,2,0,2.15,4.3,Wholesale
2024-03-17,Kisangani Shop,FG00031,INV-20240317-Kis-521,Customer_33,CUST033,33,0,24.62,812.46,Wholesale
2024-03-24,Bukavu Shop,FG00428,INV-20240324-Buk-805,Customer_42,CUST042,30,0,44.5,1335.0,Hospital
2024-03-20,Kingaraz,FG00447,INV-20240320-Kin-314,Customer_89,CUST089,31,0,49.31,1528.6100000000001,Hospital
2024-03-26,Millennial Shop,FG00280,INV-20240326-Mil-341,Customer_84,CUST084,9,0,39.99,359.91,Wholesale
2024-03-15,Pompage Shop,FG00264,INV-20240315-Pom-850,Customer_95,CUST095,15,0,21.12,316.8,Retail
2024-03-04,Quartier 1 Shop,FG00359,INV-20240304-Qua-875,Customer_17,CUST017,8,0,70.61,564.88,Retail
2024-03-06,Unique Commercial,FG00086,INV-20240306-Uni-139,Customer_15,CUST015,17,0,13.54,230.17999999999998,Wholesale
2024-03-16,R P Ngaba,FG00321,INV-20240316-R P-243,Customer_63,CUST063,16,2,22.33,401.93999999999994,Hospital
2024-03-28,Kingaraz,FG00205,INV-20240328-Kin-545,Customer_16,CUST016,33,0,30.72,1013.76,Wholesale
2024-03-24,Mwevu Shop,FG00268,INV-20240324-Mwe-677,Customer_48,CUST048,33,0,35.42,1168.8600000000001,Hospital
