Sale_Date,Branch,Item_Code,Invoice_No,Customer_Name,Customer_Id,Quantity,Free_Qty,Price,Amount_USD,Sales_Type
2025-11-08,Kimpese Shop,FG00012,INV-20251108-Kim-538,Customer_69,CUST069,25,1,38.82,1009.32,Retail
2025-11-09,Kikwit Shop,FG00102,INV-20251109-Kik-421,Customer_16,CUST016,16,0,25.74,411.84,Wholesale
2025-11-04,Tshikapa Shop,FG00396,INV-20251104-Tsh-284,Customer_18,CUST018,19,0,46.61,885.59,Wholesale
2025-11-04,Kinshasa,FG00207,INV-20251104-Kin-533,Customer_53,CUST053,20,0,8.96,179.20000000000002,Wholesale
2025-11-12,Kingaraz,FG00188,INV-20251112-Kin-390,Customer_5,CUST005,16,0,28.2,451.2,Retail
2025-11-21,Pascal Shop,FG00331,INV-20251121-Pas-373,Customer_57,CUST057,17,0,14.75,250.75,Hospital
2025-11-15,UPN,FG00218,INV-20251115-UPN-607,Customer_54,CUST054,15,0,30.06,450.9,Retail
2025-11-06,Pascal Shop,FG00360,INV-20251106-Pas-665,Customer_78,CUST078,28,0,23.36,654.0799999999999,Hospital
2025-11-28,Bibwa Shop,FG00222,INV-20251128-Bib-176,Customer_39,CUST039,21,0,28.85,605.85,Wholesale
2025-11-12,Pompage Shop,FG00425,INV-20251112-Pom-938,Customer_96,CUST096,42,2,3.06,134.64000000000001,Hospital
2025-11-05,Unique Commercial,FG00348,INV-20251105-Uni-812,Customer_9,CUST009,14,0,3.22,45.080000000000005,Hospital
2025-11-03,Mbandaka Shop,FG00299,INV-20251103-Mba-347,Customer_68,CUST068,46,2,25.22,1210.56,Hospital
2025-11-28,Boma Shop,FG00087,INV-20251128-Bom-263,Customer_65,CUST065,29,2,29.4,911.4,Hospital
2025-11-15,Quartier 1 Shop,FG00249,INV-20251115-Qua-892,Customer_23,CUST023,26,2,48.22,1350.1599999999999,Retail
2025-11-16,Pascal Shop,FG00395,INV-20251116-Pas-320,Customer_10,CUST010,8,2,17.7,177.0,Wholesale
2025-11-01,Kisangani Shop,FG00097,INV-20251101-Kis-869,Customer_67,CUST067,6,0,21.29,127.74,Hospital
2025-11-10,Kolwezi Shop,FG00310,INV-20251110-Kol-310,Customer_72,CUST072,18,0,11.42,205.56,Wholesale
2025-11-16,Pompage Shop,FG00143,INV-20251116-Pom-273,Customer_25,CUST025,12,0,25.37,304.44,Wholesale
2025-11-11,Bibwa Shop,FG00059,INV-20251111-Bib-438,Customer_74,CUST074,23,2,4.83,120.75,Wholesale
2025-11-09,Quartier 1 Shop,FG00277,INV-20251109-Qua-567,Customer_21,CUST021,24,0,60.18,1444.32,Hospital
2025-11-13,Lubumbashi,FG00134,INV-20251113-Lub-278,Customer_94,CUST094,22,0,14.03,308.65999999999997,Hospital
2025-11-03,Pompage Shop,FG00256,INV-20251103-Pom-494,Customer_12,CUST012,13,0,42.42,551.46,Hospital
2025-11-19,Kolwezi Shop,FG00140,INV-20251119-Kol-674,Customer_83,CUST083,17,0,38.9,661.3,Retail
2025-11-19,Matadi Kibala,FG00110,INV-20251119-Mat-378,Customer_23,CUST023,29,3,4.77,152.64,Wholesale
2025-11-02,Kinshasa,FG00159,INV-20251102-Kin-773,Customer_88,CUST088,8,0,12.64,101.12,Wholesale
2025-11-11,Mwevu Shop,FG00241,INV-20251111-Mwe-150,Customer_22,CUST022,4,1,47.08,235.39999999999998,Retail
2025-11-15,Kisangani Shop,FG00493,INV-20251115-Kis-143,Customer_72,CUST072,30,0,11.67,350.1,Hospital
2025-11-02,Matadi Kibala,FG00406,INV-20251102-Mat-244,Customer_35,CUST035,32,0,44.88,1436.16,Retail
2025-11-20,Pompage Shop,FG00327,INV-20251120-Pom-593,Customer_89,CUST089,10,0,28.16,281.6,Wholesale
2025-11-07,Tshikapa Shop,FG00482,INV-20251107-Tsh-649,Customer_73,CUST073,23,0,28.07,645.61,Retail
2025-11-19,Kimpese Shop,FG00283,INV-20251119-Kim-721,Customer_44,CUST044,38,0,15.52,589.76,Hospital
2025-11-02,Kikwit Shop,FG00258,INV-20251102-Kik-697,Customer_15,CUST015,24,0,35.11,842.64,Hospital
2025-11-25,Likasi Shop,FG00263,INV-20251125-Lik-945,Customer_54,CUST054,34,0,7.86,267.24,Wholesale
2025-11-22,Unique Commercial,FG00035,INV-20251122-Uni-104,Customer_67,CUST067,29,1,38.66,1159.8,Retail
2025-11-24,Mwevu Shop,FG00206,INV-20251124-Mwe-118,Customer_90,CUST090,18,0,2.17,39.06,Wholesale
2025-11-04,Quartier 1 Shop,FG00309,INV-20251104-Qua-602,Customer_34,CUST034,20,0,39.96,799.2,Retail
2025-11-17,Matadi Shop,FG00016,INV-20251117-Mat-351,Customer_51,CUST051,21,2,14.98,344.54,Wholesale
2025-11-28,Kinshasa,FG00477,INV-20251128-Kin-172,Customer_22,CUST022,24,0,4.62,110.88,Hospital
2025-11-12,Lubumbashi,FG00288,INV-20251112-Lub-166,Customer_51,CUST051,1,0,22.07,22.07,Wholesale
2025-11-08,Likasi Shop,FG00024,INV-20251108-Lik-392,Customer_50,CUST050,6,0,18.95,113.69999999999999,Hospital
2025-11-17,Bunia Shop,FG00315,INV-20251117-Bun-587,Customer_15,CUST015,1,0,62.94,62.94,Wholesale
2025-11-06,Likasi Shop,FG00032,INV-20251106-Lik-173,Customer_2,CUST002,21,0,9.36,196.56,Wholesale
2025-11-12,Kikwit Shop,FG00013,INV-20251112-Kik-343,Customer_86,CUST086,22,0,41.79,919.38,Wholesale
2025-11-15,Unique Commercial,FG00148,INV-20251115-Uni-597,Customer_61,CUST061,22,0,20.5,451.0,Retail
2025-11-03,Kikwit Shop,FG00123,INV-20251103-Kik-606,Customer_67,CUST067,10,0,13.26,132.6,Hospital
2025-11-05,Mbandaka Shop,FG00431,INV-20251105-Mba-227,Customer_77,CUST077,26,0,8.01,208.26,Retail
2025-11-27,Mbandaka Shop,FG00258,INV-20251127-Mba-182,Customer_94,CUST094,27,0,35.11,947.97,Hospital
2025-11-18,Millennial Shop,FG00143,INV-20251118-Mil-156,Customer_6,CUST006,7,0,25.37,177.59,Wholesale
2025-11-09,Kisangani Shop,FG00386,INV-20251109-Kis-649,Customer_22,CUST022,19,0,40.37,767.03,Hospital
2025-11-21,Kananga Shop,FG00109,INV-20251121-Kan-776,Customer_29,CUST029,37,0,12.21,451.77000000000004,Wholesale
2025-11-13,Lubumbashi,FG00491,INV-20251113-Lub-427,Customer_28,CUST028,36,2,18.66,709.08,Wholesale
2025-11-16,Tshikapa Shop,FG00304,INV-20251116-Tsh-392,Customer_19,CUST019,12,0,25.78,309.36,Wholesale
2025-11-06,Tshikapa Shop,FG00081,INV-20251106-Tsh-590,Customer_37,CUST037,28,1,34.63,1004.2700000000001,Retail
2025-11-17,Mbandaka Shop,FG00329,INV-20251117-Mba-864,Customer_40,CUST040,12,0,21.56,258.71999999999997,Retail
2025-11-06,Matadi Kibala,FG00023,INV-20251106-Mat-788,Customer_88,CUST088,1,2,12.26,36.78,Retail
2025-11-06,Tshikapa Shop,FG00077,INV-20251106-Tsh-484,Customer_43,CUST043,13,0,31.03,403.39,Retail
2025-11-16,Goma Shop,FG00271,INV-20251116-Gom-378,Customer_88,CUST088,20,0,40.66,813.1999999999999,Hospital
2025-11-03,Gemena Shop,FG00113,INV-20251103-Gem-921,Customer_65,CUST065,1,0,37.25,37.25,Hospital
2025-11-03,Pascal Shop,FG00368,INV-20251103-Pas-246,Customer_91,CUST091,21,0,68.04,1428.8400000000001,Wholesale
2025-11-24,Appolo Depot,FG00144,INV-20251124-App-713,Customer_22,CUST022,30,0,12.59,377.7,Wholesale
2025-11-08,Goma Shop,FG00416,INV-20251108-Gom-264,Customer_48,CUST048,25,0,34.45,861.2500000000001,Retail
2025-11-17,Kisangani Shop,FG00077,INV-20251117-Kis-325,Customer_80,CUST080,17,0,31.03,527.51,Hospital
2025-11-16,Kananga Shop,FG00317,INV-20251116-Kan-941,Customer_4,CUST004,25,0,21.04,526.0,Hospital
2025-11-06,Kisangani Shop,FG00209,INV-20251106-Kis-476,Customer_69,CUST069,10,0,1.0,10.0,Retail
2025-11-09,Goma Shop,FG00176,INV-20251109-Gom-708,Customer_95,CUST095,20,0,9.54,190.79999999999998,Wholesale
2025-11-10,Mwevu Shop,FG00376,INV-20251110-Mwe-761,Customer_77,CUST077,27,0,16.63,449.01,Wholesale
2025-11-08,Millennial Shop,FG00076,INV-20251108-Mil-267,Customer_25,CUST025,1,0,29.38,29.38,Retail
2025-11-07,Kananga Shop,FG00273,INV-20251107-Kan-789,Customer_63,CUST063,15,0,43.49,652.35,Wholesale
2025-11-12,Bibwa Shop,FG00327,INV-20251112-Bib-604,Customer_29,CUST029,19,0,28.16,535.04,Hospital
2025-11-11,Pascal Shop,FG00119,INV-20251111-Pas-178,Customer_26,CUST026,18,3,35.79,751.59,Retail
2025-11-28,Matadi Kibala,FG00169,INV-20251128-Mat-980,Customer_19,CUST019,8,0,3.0,24.0,Wholesale
2025-11-09,Goma Shop,FG00481,INV-20251109-Gom-730,Customer_96,CUST096,13,0,25.47,331.11,Wholesale
2025-11-15,Goma Shop,FG00430,INV-20251115-Gom-589,Customer_46,CUST046,1,0,5.39,5.39,Retail
2025-11-27,Pompage Shop,FG00048,INV-20251127-Pom-188,Customer_83,CUST083,35,0,21.18,741.3,Hospital
2025-11-18,Kisangani Shop,FG00466,INV-20251118-Kis-337,Customer_29,CUST029,17,0,15.5,263.5,Wholesale
2025-11-13,R P Ngaba,FG00396,INV-20251113-R P-444,Customer_48,CUST048,15,0,46.61,699.15,Retail
2025-11-04,NCPC Shop,FG00172,INV-20251104-NCP-215,Customer_40,CUST040,19,2,1.45,30.45,Retail
2025-11-23,Mbandaka Shop,FG00374,INV-20251123-Mba-338,Customer_10,CUST010,23,0,34.47,792.81,Wholesale
2025-11-07,Tshikapa Shop,FG00013,INV-20251107-Tsh-770,Customer_82,CUST082,46,2,41.79,2005.92,Retail
2025-11-05,Lubumbashi,FG00043,INV-20251105-Lub-333,Customer_59,CUST059,15,1,2.15,34.4,Hospital
2025-11-06,Tshikapa Shop,FG00323,INV-20251106-Tsh-918,Customer_6,CUST006,16,0,50.03,800.48,Wholesale
