Sale_Date,Branch,Item_Code,Invoice_No,Customer_Name,Customer_Id,Quantity,Free_Qty,Price,Amount_USD,Sales_Type
2026-04-11,Pascal Shop,FG00463,INV-20260411-Pas-695,Customer_8,CUST008,21,0,56.34,1183.14,Wholesale
2026-04-04,Appolo Depot,FG00236,INV-20260404-App-823,Customer_38,CUST038,24,1,29.12,728.0,Hospital
2026-04-27,Bukavu Shop,FG00423,INV-20260427-Buk-886,Customer_77,CUST077,36,0,8.21,295.56000000000006,Hospital
2026-04-10,Likasi Shop,FG00039,INV-20260410-Lik-804,Customer_37,CUST037,11,2,34.53,448.89,Wholesale
2026-04-06,Quartier 1 Shop,FG00165,INV-20260406-Qua-752,Customer_75,CUST075,28,0,8.13,227.64000000000001,Wholesale
2026-04-08,Bibwa Shop,FG00479,INV-20260408-Bib-998,Customer_61,CUST061,19,0,48.5,921.5,Wholesale
2026-04-09,Kolwezi Shop,FG00043,INV-20260409-Kol-414,Customer_60,CUST060,18,0,2.15,38.699999999999996,Wholesale
2026-04-20,Unique Commercial,FG00175,INV-20260420-Uni-244,Customer_23,CUST023,5,0,32.61,163.05,Retail
2026-04-24,Bukavu Shop,FG00035,INV-20260424-Buk-481,Customer_95,CUST095,33,1,38.66,1314.4399999999998,Hospital
2026-04-18,Bibwa Shop,FG00481,INV-20260418-Bib-176,Customer_11,CUST011,25,0,25.47,636.75,Wholesale
2026-04-23,Bunia Shop,FG00181,INV-20260423-Bun-634,Customer_90,CUST090,26,0,17.71,460.46000000000004,Hospital
2026-04-04,Likasi Shop,FG00305,INV-20260404-Lik-551,Customer_68,CUST068,13,0,29.26,380.38,Wholesale
2026-04-20,Unique Commercial,FG00416,INV-20260420-Uni-667,Customer_36,CUST036,18,0,34.45,620.1,Retail
2026-04-02,Likasi Shop,FG00374,INV-20260402-Lik-890,Customer_55,CUST055,33,0,34.47,1137.51,Hospital
2026-04-02,Kinshasa,FG00443,INV-20260402-Kin-938,Customer_49,CUST049,8,4,19.34,232.07999999999998,Wholesale
2026-04-24,Appolo Depot,FG00083,INV-20260424-App-851,Customer_2,CUST002,12,0,25.82,309.84000000000003,Hospital
2026-04-25,Mbandaka Shop,FG00159,INV-20260425-Mba-375,Customer_64,CUST064,8,0,12.64,101.12,Hospital
2026-04-15,Kolwezi Shop,FG00235,INV-20260415-Kol-616,Customer_22,CUST022,21,0,15.86,333.06,Retail
2026-04-12,Bukavu Shop,FG00040,INV-20260412-Buk-954,Customer_24,CUST024,42,0,18.06,758.52,Hospital
2026-04-10,Kisangani Shop,FG00379,INV-20260410-Kis-715,Customer_76,CUST076,1,0,40.91,40.91,Wholesale
2026-04-26,Tshikapa Shop,FG00018,INV-20260426-Tsh-197,Customer_5,CUST005,18,0,26.71,480.78000000000003,Wholesale
2026-04-02,Kolwezi Shop,FG00072,INV-20260402-Kol-866,Customer_30,CUST030,24,2,8.59,223.34,Wholesale
2026-04-12,Pompage Shop,FG00354,INV-20260412-Pom-618,Customer_74,CUST074,23,1,7.18,172.32,Wholesale
