Sale_Date,Branch,Item_Code,Invoice_No,Customer_Name,Customer_Id,Quantity,Free_Qty,Price,Amount_USD,Sales_Type
2026-01-26,Bunia Shop,FG00210,INV-20260126-Bun-645,Customer_66,CUST066,18,1,13.32,253.08,Wholesale
2026-01-07,Kolwezi Shop,FG00044,INV-20260107-Kol-243,Customer_50,CUST050,35,0,45.56,1594.6000000000001,Hospital
2026-01-10,Kimpese Shop,FG00415,INV-20260110-Kim-549,Customer_34,CUST034,32,0,31.96,1022.72,Wholesale
2026-01-13,Goma,FG00371,INV-20260113-Gom-270,Customer_75,CUST075,7,0,5.94,41.580000000000005,Retail
2026-01-06,Matadi Shop,FG00395,INV-20260106-Mat-430,Customer_74,CUST074,14,0,17.7,247.79999999999998,Wholesale
2026-01-14,Goma Shop,FG00101,INV-20260114-Gom-294,Customer_30,CUST030,28,0,2.54,71.12,Wholesale
2026-01-13,Tshikapa Shop,FG00359,INV-20260113-Tsh-455,Customer_78,CUST078,26,0,70.61,1835.86,Retail
2026-01-15,Matete Shop,FG00121,INV-20260115-Mat-696,Customer_84,CUST084,19,0,32.45,616.5500000000001,Retail
2026-01-15,Matadi Kibala,FG00317,INV-20260115-Mat-474,Customer_83,CUST083,8,1,21.04,189.35999999999999,Wholesale
2026-01-17,Pompage Shop,FG00370,INV-20260117-Pom-810,Customer_50,CUST050,14,2,4.4,70.4,Wholesale
2026-01-23,UPN,FG00239,INV-20260123-UPN-957,Customer_94,CUST094,37,0,32.63,1207.3100000000002,Hospital
2026-01-12,Matadi Kibala,FG00274,INV-20260112-Mat-848,Customer_5,CUST005,13,0,36.6,475.8,Hospital
2026-01-11,Kingaraz,FG00224,INV-20260111-Kin-490,Customer_16,CUST016,9,0,28.53,256.77,Retail
2026-01-23,Likasi Shop,FG00270,INV-20260123-Lik-866,Customer_49,CUST049,18,0,23.09,415.62,Wholesale
2026-01-28,Goma,FG00064,INV-20260128-Gom-765,Customer_15,CUST015,30,0,18.48,554.4,Retail
2026-01-17,Kolwezi Shop,FG00410,INV-20260117-Kol-862,Customer_85,CUST085,5,3,4.38,35.04,Wholesale
2026-01-10,Unique Commercial,FG00380,INV-20260110-Uni-930,Customer_19,CUST019,18,0,14.81,266.58,Retail
2026-01-12,Mbandaka Shop,FG00165,INV-20260112-Mba-751,Customer_42,CUST042,12,0,8.13,97.56,Wholesale
2026-01-25,Goma,FG00357,INV-20260125-Gom-237,Customer_45,CUST045,3,0,1.84,5.5200000000000005,Wholesale
2026-01-28,Liberte,FG00372,INV-20260128-Lib-780,Customer_32,CUST032,27,1,1.89,52.919999999999995,Hospital
