Sale_Date,Branch,Item_Code,Invoice_No,Customer_Name,Customer_Id,Quantity,Free_Qty,Price,Amount_USD,Sales_Type
2026-06-05,Boma Shop,FG00431,INV-20260605-Bom-686,Customer_18,CUST018,18,1,8.01,152.19,Wholesale
2026-06-12,Bukavu Shop,FG00350,INV-20260612-Buk-867,Customer_74,CUST074,31,0,25.34,785.54,Wholesale
2026-06-06,Quartier 1 Shop,FG00045,INV-20260606-Qua-415,Customer_35,CUST035,5,0,10.94,54.699999999999996,Hospital
2026-06-07,Kananga Shop,FG00052,INV-20260607-Kan-606,Customer_47,CUST047,43,2,31.18,1403.1,Retail
2026-06-07,Boma Shop,FG00285,INV-20260607-Bom-798,Customer_9,CUST009,2,0,23.47,46.94,Retail
2026-06-21,Kingaraz,FG00466,INV-20260621-Kin-492,Customer_36,CUST036,17,0,15.5,263.5,Wholesale
2026-06-25,Kikwit Shop,FG00048,INV-20260625-Kik-583,Customer_28,CUST028,18,0,21.18,381.24,Retail
2026-06-08,Kolwezi Shop,FG00069,INV-20260608-Kol-250,Customer_65,CUST065,23,0,3.72,85.56,Retail
2026-06-18,Appolo Depot,FG00171,INV-20260618-App-358,Customer_71,CUST071,10,0,34.2,342.0,Wholesale
2026-06-13,UPN,FG00247,INV-20260613-UPN-612,Customer_90,CUST090,20,1,17.58,369.17999999999995,Retail
2026-06-17,Pompage Shop,FG00141,INV-20260617-Pom-257,Customer_83,CUST083,12,1,48.16,626.0799999999999,Hospital
2026-06-11,Mwevu Shop,FG00102,INV-20260611-Mwe-863,Customer_32,CUST032,29,0,25.74,746.4599999999999,Wholesale
2026-06-19,Unique Commercial,FG00489,INV-20260619-Uni-458,Customer_9,CUST009,3,2,47.57,237.85,Hospital
2026-06-01,Kananga Shop,FG00302,INV-20260601-Kan-704,Customer_82,CUST082,27,0,21.63,584.01,Wholesale
2026-06-16,Quartier 1 Shop,FG00322,INV-20260616-Qua-594,Customer_21,CUST021,17,0,28.82,489.94,Retail
2026-06-18,Gemena Shop,FG00067,INV-20260618-Gem-516,Customer_70,CUST070,20,0,6.33,126.6,Retail
2026-06-11,Appolo Depot,FG00093,INV-20260611-App-979,Customer_53,CUST053,31,0,57.42,1780.02,Hospital
2026-06-08,Kisangani Shop,FG00253,INV-20260608-Kis-921,Customer_82,CUST082,12,0,42.71,512.52,Retail
2026-06-13,Pascal Shop,FG00137,INV-20260613-Pas-715,Customer_51,CUST051,13,0,26.42,343.46000000000004,Hospital
2026-06-20,Kikwit Shop,FG00112,INV-20260620-Kik-624,Customer_55,CUST055,15,0,8.9,133.5,Hospital
2026-06-28,Appolo Depot,FG00150,INV-20260628-App-800,Customer_95,CUST095,31,0,11.72,363.32,Retail
2026-06-20,Mwevu Shop,FG00322,INV-20260620-Mwe-980,Customer_22,CUST022,32,0,28.82,922.24,Retail
2026-06-19,Bunia Shop,FG00381,INV-20260619-Bun-121,Customer_59,CUST059,30,0,6.79,203.7,Retail
2026-06-09,UPN,FG00404,INV-20260609-UPN-920,Customer_76,CUST076,28,3,62.25,1929.75,Retail
2026-06-13,Likasi Shop,FG00316,INV-20260613-Lik-269,Customer_92,CUST092,23,1,52.65,1263.6,Hospital
2026-06-25,R P Ngaba,FG00451,INV-20260625-R P-899,Customer_33,CUST033,31,0,31.26,969.0600000000001,Wholesale
2026-06-20,Kananga Shop,FG00184,INV-20260620-Kan-936,Customer_66,CUST066,26,0,65.98,1715.48,Wholesale
2026-06-16,NCPC Shop,FG00436,INV-20260616-NCP-199,Customer_95,CUST095,42,0,28.28,1187.76,Retail
2026-06-05,Unique Commercial,FG00294,INV-20260605-Uni-577,Customer_67,CUST067,29,0,18.65,540.8499999999999,Retail
2026-06-24,Goma,FG00031,INV-20260624-Gom-713,Customer_18,CUST018,21,0,24.62,517.02,Retail
2026-06-15,Unique Commercial,FG00276,INV-20260615-Uni-733,Customer_89,CUST089,8,0,25.57,204.56,Retail
2026-06-19,Likasi Shop,FG00136,INV-20260619-Lik-452,Customer_63,CUST063,14,0,13.47,188.58,Retail
2026-06-16,Kikwit Shop,FG00015,INV-20260616-Kik-998,Customer_97,CUST097,5,1,9.91,59.46,Wholesale
2026-06-13,Matadi Shop,FG00364,INV-20260613-Mat-228,Customer_87,CUST087,29,0,27.74,804.4599999999999,Wholesale
2026-06-16,Kimpese Shop,FG00144,INV-20260616-Kim-606,Customer_52,CUST052,19,0,12.59,239.21,Retail
2026-06-26,Quartier 1 Shop,FG00366,INV-20260626-Qua-505,Customer_6,CUST006,30,0,29.88,896.4,Wholesale
2026-06-27,Quartier 1 Shop,FG00042,INV-20260627-Qua-883,Customer_52,CUST052,23,1,20.21,485.04,Hospital
2026-06-04,Kimpese Shop,FG00233,INV-20260604-Kim-845,Customer_49,CUST049,20,2,29.27,643.9399999999999,Hospital
2026-06-13,NCPC Shop,FG00319,INV-20260613-NCP-725,Customer_4,CUST004,21,0,8.67,182.07,Hospital
2026-06-25,UPN,FG00354,INV-20260625-UPN-990,Customer_59,CUST059,21,0,7.18,150.78,Hospital
2026-06-07,Bukavu Shop,FG00079,INV-20260607-Buk-519,Customer_95,CUST095,12,0,18.56,222.71999999999997,Wholesale
2026-06-10,Kimpese Shop,FG00098,INV-20260610-Kim-886,Customer_35,CUST035,15,0,21.95,329.25,Wholesale
2026-06-01,Kananga Shop,FG00233,INV-20260601-Kan-240,Customer_36,CUST036,42,0,29.27,1229.34,Wholesale
2026-06-07,Kisangani Shop,FG00446,INV-20260607-Kis-698,Customer_31,CUST031,32,0,37.94,1214.08,Retail
2026-06-26,Kinshasa,FG00473,INV-20260626-Kin-314,Customer_85,CUST085,5,0,3.11,15.549999999999999,Wholesale
2026-06-23,Bunia Shop,FG00397,INV-20260623-Bun-217,Customer_75,CUST075,1,2,34.45,103.35000000000001,Hospital
2026-06-02,Quartier 1 Shop,FG00054,INV-20260602-Qua-901,Customer_43,CUST043,28,0,44.85,1255.8,Wholesale
2026-06-09,Quartier 1 Shop,FG00446,INV-20260609-Qua-386,Customer_34,CUST034,14,0,37.94,531.16,Wholesale
2026-06-04,Kinshasa,FG00242,INV-20260604-Kin-823,Customer_78,CUST078,30,2,71.61,2291.52,Hospital
2026-06-25,R P Ngaba,FG00418,INV-20260625-R P-467,Customer_98,CUST098,18,0,17.1,307.8,Hospital
2026-06-11,Bunia Shop,FG00061,INV-20260611-Bun-436,Customer_22,CUST022,27,0,20.05,541.35,Hospital
2026-06-09,Kikwit Shop,FG00233,INV-20260609-Kik-605,Customer_22,CUST022,14,1,29.27,439.05,Hospital
2026-06-18,Liberte,FG00353,INV-20260618-Lib-215,Customer_19,CUST019,26,0,49.92,1297.92,Wholesale
2026-06-15,Matadi Kibala,FG00067,INV-20260615-Mat-777,Customer_80,CUST080,19,0,6.33,120.27,Hospital
2026-06-19,Liberte,FG00353,INV-20260619-Lib-115,Customer_72,CUST072,39,0,49.92,1946.88,Retail
2026-06-04,Lubumbashi,FG00446,INV-20260604-Lub-395,Customer_66,CUST066,26,2,37.94,1062.32,Wholesale
2026-06-04,Bibwa Shop,FG00179,INV-20260604-Bib-527,Customer_23,CUST023,19,0,70.35,1336.6499999999999,Wholesale
2026-06-19,NCPC Shop,FG00264,INV-20260619-NCP-786,Customer_100,CUST100,28,0,21.12,591.36,Wholesale
2026-06-21,Bunia Shop,FG00287,INV-20260621-Bun-810,Customer_84,CUST084,16,0,19.05,304.8,Hospital
2026-06-05,Unique Commercial,FG00266,INV-20260605-Uni-492,Customer_51,CUST051,22,0,55.95,1230.9,Wholesale
2026-06-26,Appolo Depot,FG00454,INV-20260626-App-433,Customer_67,CUST067,10,0,36.33,363.29999999999995,Retail
2026-06-22,Pascal Shop,FG00160,INV-20260622-Pas-872,Customer_45,CUST045,30,0,36.68,1100.4,Hospital
2026-06-02,Kinshasa,FG00187,INV-20260602-Kin-178,Customer_76,CUST076,22,0,61.56,1354.3200000000002,Wholesale
2026-06-07,Mbandaka Shop,FG00331,INV-20260607-Mba-756,Customer_24,CUST024,39,0,14.75,575.25,Hospital
2026-06-18,R P Ngaba,FG00314,INV-20260618-R P-640,Customer_10,CUST010,43,0,48.17,2071.31,Wholesale
2026-06-06,Mwevu Shop,FG00364,INV-20260606-Mwe-814,Customer_3,CUST003,27,0,27.74,748.9799999999999,Retail
2026-06-03,Boma Shop,FG00365,INV-20260603-Bom-838,Customer_25,CUST025,20,0,37.7,754.0,Hospital
2026-06-22,Matete Shop,FG00172,INV-20260622-Mat-497,Customer_5,CUST005,10,0,1.45,14.5,Hospital
2026-06-25,Matadi Kibala,FG00208,INV-20260625-Mat-449,Customer_84,CUST084,29,0,26.81,777.49,Wholesale
2026-06-11,Kimpese Shop,FG00284,INV-20260611-Kim-928,Customer_91,CUST091,22,2,4.49,107.76,Retail
2026-06-07,Pascal Shop,FG00158,INV-20260607-Pas-512,Customer_2,CUST002,37,0,38.32,1417.84,Wholesale
2026-06-14,Mbandaka Shop,FG00496,INV-20260614-Mba-233,Customer_18,CUST018,11,1,14.65,175.8,Wholesale
2026-06-18,Unique Commercial,FG00443,INV-20260618-Uni-231,Customer_98,CUST098,17,0,19.34,328.78,Retail
2026-06-07,Pompage Shop,FG00364,INV-20260607-Pom-695,Customer_81,CUST081,28,0,27.74,776.7199999999999,Wholesale
2026-06-12,Boma Shop,FG00485,INV-20260612-Bom-809,Customer_33,CUST033,25,0,23.7,592.5,Hospital
2026-06-12,R P Ngaba,FG00362,INV-20260612-R P-745,Customer_33,CUST033,11,0,32.52,357.72,Hospital
2026-06-26,Matadi Kibala,FG00495,INV-20260626-Mat-765,Customer_80,CUST080,27,0,23.72,640.4399999999999,Wholesale
2026-06-06,Appolo Depot,FG00006,INV-20260606-App-452,Customer_65,CUST065,7,0,12.96,90.72,Hospital
2026-06-06,Millennial Shop,FG00241,INV-20260606-Mil-895,Customer_45,CUST045,11,1,47.08,564.96,Retail
2026-06-08,Kinshasa,FG00330,INV-20260608-Kin-790,Customer_31,CUST031,14,0,19.71,275.94,Wholesale
2026-06-08,Appolo Depot,FG00419,INV-20260608-App-679,Customer_22,CUST022,28,0,27.16,760.48,Retail
2026-06-23,Likasi Shop,FG00032,INV-20260623-Lik-253,Customer_86,CUST086,22,3,9.36,234.0,Wholesale
2026-06-27,Lubumbashi,FG00277,INV-20260627-Lub-867,Customer_51,CUST051,17,0,60.18,1023.06,Hospital
2026-06-25,Mbandaka Shop,FG00490,INV-20260625-Mba-893,Customer_43,CUST043,18,3,66.93,1405.5300000000002,Retail
2026-06-13,Quartier 1 Shop,FG00477,INV-20260613-Qua-964,Customer_81,CUST081,19,3,4.62,101.64,Hospital
2026-06-11,Kolwezi Shop,FG00024,INV-20260611-Kol-702,Customer_62,CUST062,25,0,18.95,473.75,Retail
2026-06-08,Gemena Shop,FG00487,INV-20260608-Gem-581,Customer_43,CUST043,31,2,3.23,106.59,Hospital
2026-06-04,Unique Commercial,FG00400,INV-20260604-Uni-941,Customer_30,CUST030,29,0,37.97,1101.1299999999999,Retail
2026-06-28,Bibwa Shop,FG00334,INV-20260628-Bib-994,Customer_22,CUST022,13,1,6.69,93.66000000000001,Retail
2026-06-11,Quartier 1 Shop,FG00471,INV-20260611-Qua-433,Customer_81,CUST081,11,0,1.6,17.6,Wholesale
2026-06-18,NCPC Shop,FG00095,INV-20260618-NCP-852,Customer_98,CUST098,37,1,38.78,1473.64,Wholesale
2026-06-17,Kolwezi Shop,FG00145,INV-20260617-Kol-433,Customer_51,CUST051,19,0,14.96,284.24,Wholesale
2026-06-05,Boma Shop,FG00396,INV-20260605-Bom-275,Customer_26,CUST026,25,0,46.61,1165.25,Retail
2026-06-12,Millennial Shop,FG00395,INV-20260612-Mil-579,Customer_27,CUST027,25,0,17.7,442.5,Retail
2026-06-23,Mwevu Shop,FG00021,INV-20260623-Mwe-996,Customer_5,CUST005,13,0,30.98,402.74,Wholesale
2026-06-04,Liberte,FG00247,INV-20260604-Lib-608,Customer_61,CUST061,5,2,17.58,123.05999999999999,Retail
2026-06-20,Pascal Shop,FG00030,INV-20260620-Pas-766,Customer_33,CUST033,17,0,3.28,55.76,Wholesale
2026-06-02,Appolo Depot,FG00424,INV-20260602-App-650,Customer_85,CUST085,20,0,20.18,403.6,Retail
2026-06-27,Unique Commercial,FG00346,INV-20260627-Uni-555,Customer_22,CUST022,16,3,24.94,473.86,Retail
2026-06-13,Goma Shop,FG00339,INV-20260613-Gom-906,Customer_43,CUST043,34,2,24.23,872.28,Wholesale
2026-06-06,Mbandaka Shop,FG00328,INV-20260606-Mba-601,Customer_23,CUST023,6,3,24.78,223.02,Wholesale
2026-06-16,Mbandaka Shop,FG00106,INV-20260616-Mba-267,Customer_6,CUST006,27,1,13.22,370.16,Retail
2026-06-19,UPN,FG00420,INV-20260619-UPN-653,Customer_38,CUST038,1,0,56.8,56.8,Wholesale
2026-06-25,Pascal Shop,FG00350,INV-20260625-Pas-512,Customer_11,CUST011,29,1,25.34,760.2,Retail
2026-06-17,Matadi Kibala,FG00331,INV-20260617-Mat-982,Customer_99,CUST099,23,2,14.75,368.75,Retail
2026-06-14,Kolwezi Shop,FG00313,INV-20260614-Kol-119,Customer_23,CUST023,35,0,2.24,78.4,Retail
2026-06-15,Matadi Shop,FG00262,INV-20260615-Mat-432,Customer_24,CUST024,18,0,39.61,712.98,Retail
2026-06-10,Likasi Shop,FG00275,INV-20260610-Lik-308,Customer_45,CUST045,19,3,26.06,573.3199999999999,Retail
2026-06-16,Liberte,FG00219,INV-20260616-Lib-458,Customer_11,CUST011,13,0,32.83,426.78999999999996,Hospital
2026-06-23,Bukavu Shop,FG00210,INV-20260623-Buk-189,Customer_84,CUST084,28,0,13.32,372.96000000000004,Hospital
2026-06-05,Kinshasa,FG00039,INV-20260605-Kin-965,Customer_65,CUST065,18,0,34.53,621.54,Wholesale
2026-06-28,Likasi Shop,FG00059,INV-20260628-Lik-460,Customer_84,CUST084,9,0,4.83,43.47,Wholesale
2026-06-10,UPN,FG00438,INV-20260610-UPN-647,Customer_9,CUST009,20,0,41.27,825.4000000000001,Hospital
2026-06-01,Millennial Shop,FG00360,INV-20260601-Mil-421,Customer_9,CUST009,26,0,23.36,607.36,Retail
2026-06-08,Kananga Shop,FG00289,INV-20260608-Kan-801,Customer_26,CUST026,33,0,15.04,496.32,Hospital
2026-06-21,Millennial Shop,FG00369,INV-20260621-Mil-714,Customer_76,CUST076,34,0,8.47,287.98,Wholesale
2026-06-04,Unique Commercial,FG00455,INV-20260604-Uni-441,Customer_2,CUST002,17,0,6.45,109.65,Hospital
2026-06-11,NCPC Shop,FG00391,INV-20260611-NCP-910,Customer_34,CUST034,10,1,49.53,544.83,Hospital
2026-06-12,Boma Shop,FG00135,INV-20260612-Bom-743,Customer_97,CUST097,8,0,37.76,302.08,Wholesale
2026-06-13,Kolwezi Shop,FG00076,INV-20260613-Kol-295,Customer_85,CUST085,17,1,29.38,528.84,Wholesale
2026-06-19,NCPC Shop,FG00289,INV-20260619-NCP-215,Customer_77,CUST077,27,0,15.04,406.08,Wholesale
2026-06-24,Gemena Shop,FG00092,INV-20260624-Gem-964,Customer_72,CUST072,1,0,28.76,28.76,Retail
2026-06-20,Pascal Shop,FG00071,INV-20260620-Pas-608,Customer_30,CUST030,12,0,31.07,372.84000000000003,Hospital
2026-06-18,R P Ngaba,FG00062,INV-20260618-R P-570,Customer_52,CUST052,12,0,14.3,171.60000000000002,Hospital
2026-06-26,Kisangani Shop,FG00109,INV-20260626-Kis-529,Customer_5,CUST005,31,0,12.21,378.51000000000005,Wholesale
2026-06-11,Tshikapa Shop,FG00184,INV-20260611-Tsh-118,Customer_61,CUST061,22,0,65.98,1451.5600000000002,Wholesale
2026-06-24,Kikwit Shop,FG00488,INV-20260624-Kik-421,Customer_25,CUST025,18,0,22.16,398.88,Retail
2026-06-12,Matete Shop,FG00174,INV-20260612-Mat-534,Customer_97,CUST097,30,0,18.15,544.5,Wholesale
2026-06-03,Bunia Shop,FG00125,INV-20260603-Bun-421,Customer_93,CUST093,25,2,12.17,328.59,Wholesale
2026-06-16,Mwevu Shop,FG00004,INV-20260616-Mwe-691,Customer_33,CUST033,14,0,30.33,424.62,Hospital
2026-06-06,Pompage Shop,FG00043,INV-20260606-Pom-624,Customer_85,CUST085,1,0,2.15,2.15,Retail
2026-06-16,Boma Shop,FG00272,INV-20260616-Bom-799,Customer_74,CUST074,22,0,40.7,895.4000000000001,Hospital
2026-06-02,Kananga Shop,FG00034,INV-20260602-Kan-519,Customer_67,CUST067,25,0,71.25,1781.25,Wholesale
2026-06-14,Gemena Shop,FG00103,INV-20260614-Gem-965,Customer_47,CUST047,4,0,16.4,65.6,Wholesale
2026-06-27,Likasi Shop,FG00341,INV-20260627-Lik-157,Customer_71,CUST071,7,2,25.09,225.81,Hospital
2026-06-01,Unique Commercial,FG00342,INV-20260601-Uni-347,Customer_94,CUST094,23,0,19.36,445.28,Hospital
2026-06-02,Bukavu Shop,FG00450,INV-20260602-Buk-985,Customer_24,CUST024,10,1,7.63,83.92999999999999,Retail
2026-06-12,Matadi Kibala,FG00101,INV-20260612-Mat-913,Customer_4,CUST004,1,3,2.54,10.16,Wholesale
2026-06-01,Tshikapa Shop,FG00491,INV-20260601-Tsh-827,Customer_45,CUST045,7,0,18.66,130.62,Retail
2026-06-27,Pompage Shop,FG00462,INV-20260627-Pom-683,Customer_39,CUST039,25,0,49.22,1230.5,Wholesale
2026-06-26,Bunia Shop,FG00068,INV-20260626-Bun-866,Customer_31,CUST031,19,0,40.31,765.8900000000001,Retail
2026-06-11,Kisangani Shop,FG00453,INV-20260611-Kis-521,Customer_77,CUST077,32,0,17.43,557.76,Retail
2026-06-04,Lubumbashi,FG00192,INV-20260604-Lub-291,Customer_17,CUST017,12,0,35.97,431.64,Wholesale
2026-06-22,Bunia Shop,FG00103,INV-20260622-Bun-807,Customer_73,CUST073,20,0,16.4,328.0,Wholesale
2026-06-27,Pompage Shop,FG00183,INV-20260627-Pom-832,Customer_40,CUST040,3,0,37.05,111.14999999999999,Hospital
2026-06-10,NCPC Shop,FG00207,INV-20260610-NCP-284,Customer_21,CUST021,1,2,8.96,26.880000000000003,Wholesale
2026-06-23,Goma,FG00115,INV-20260623-Gom-506,Customer_38,CUST038,2,0,48.06,96.12,Wholesale
2026-06-16,Unique Commercial,FG00256,INV-20260616-Uni-856,Customer_95,CUST095,17,0,42.42,721.14,Retail
2026-06-23,Tshikapa Shop,FG00065,INV-20260623-Tsh-588,Customer_48,CUST048,30,2,11.82,378.24,Retail
2026-06-03,Kolwezi Shop,FG00041,INV-20260603-Kol-942,Customer_27,CUST027,13,0,10.47,136.11,Wholesale
2026-06-24,Millennial Shop,FG00234,INV-20260624-Mil-255,Customer_40,CUST040,4,0,25.13,100.52,Wholesale
2026-06-11,Gemena Shop,FG00309,INV-20260611-Gem-332,Customer_40,CUST040,25,0,39.96,999.0,Wholesale
2026-06-25,Liberte,FG00018,INV-20260625-Lib-789,Customer_13,CUST013,33,0,26.71,881.4300000000001,Retail
2026-06-03,Kananga Shop,FG00096,INV-20260603-Kan-869,Customer_96,CUST096,13,0,20.16,262.08,Hospital
2026-06-03,Kisangani Shop,FG00370,INV-20260603-Kis-561,Customer_83,CUST083,11,1,4.4,52.800000000000004,Retail
2026-06-28,Matadi Kibala,FG00031,INV-20260628-Mat-838,Customer_30,CUST030,25,3,24.62,689.36,Wholesale
2026-06-13,UPN,FG00480,INV-20260613-UPN-563,Customer_16,CUST016,7,0,26.63,186.41,Hospital
2026-06-20,Kinshasa,FG00093,INV-20260620-Kin-348,Customer_63,CUST063,43,0,57.42,2469.06,Hospital
2026-06-19,Quartier 1 Shop,FG00411,INV-20260619-Qua-693,Customer_75,CUST075,18,0,16.65,299.7,Wholesale
2026-06-20,Unique Commercial,FG00371,INV-20260620-Uni-860,Customer_58,CUST058,22,0,5.94,130.68,Retail
2026-06-01,Kimpese Shop,FG00455,INV-20260601-Kim-440,Customer_35,CUST035,13,0,6.45,83.85000000000001,Retail
2026-06-18,Mbandaka Shop,FG00068,INV-20260618-Mba-736,Customer_12,CUST012,24,0,40.31,967.44,Wholesale
2026-06-28,Likasi Shop,FG00001,INV-20260628-Lik-349,Customer_19,CUST019,29,0,15.48,448.92,Retail
2026-06-13,Mwevu Shop,FG00127,INV-20260613-Mwe-811,Customer_46,CUST046,22,0,61.62,1355.6399999999999,Hospital
2026-06-02,Matadi Shop,FG00282,INV-20260602-Mat-116,Customer_10,CUST010,37,0,14.05,519.85,Retail
2026-06-04,Boma Shop,FG00179,INV-20260604-Bom-428,Customer_24,CUST024,16,0,70.35,1125.6,Retail
2026-06-18,Matadi Shop,FG00085,INV-20260618-Mat-964,Customer_2,CUST002,17,0,24.36,414.12,Wholesale
2026-06-10,Kingaraz,FG00321,INV-20260610-Kin-463,Customer_78,CUST078,22,0,22.33,491.26,Hospital
2026-06-11,Mbandaka Shop,FG00355,INV-20260611-Mba-505,Customer_85,CUST085,24,0,3.57,85.67999999999999,Wholesale
2026-06-09,Goma Shop,FG00166,INV-20260609-Gom-896,Customer_22,CUST022,22,0,33.54,737.88,Retail
2026-06-27,Kinshasa,FG00281,INV-20260627-Kin-693,Customer_41,CUST041,23,1,44.61,1070.6399999999999,Wholesale
2026-06-10,Kananga Shop,FG00268,INV-20260610-Kan-655,Customer_39,CUST039,14,0,35.42,495.88,Wholesale
2026-06-03,Kisangani Shop,FG00093,INV-20260603-Kis-502,Customer_5,CUST005,20,0,57.42,1148.4,Hospital
