Sale_Date,Branch,Item_Code,Invoice_No,Customer_Name,Customer_Id,Quantity,Free_Qty,Price,Amount_USD,Sales_Type
2024-08-16,Tshikapa Shop,FG00431,INV-20240816-Tsh-668,Customer_20,CUST020,8,0,8.01,64.08,Wholesale
2024-08-04,NCPC Shop,FG00186,INV-20240804-NCP-639,Customer_35,CUST035,17,0,33.34,566.7800000000001,Retail
2024-08-10,Bunia Shop,FG00469,INV-20240810-Bun-462,Customer_27,CUST027,30,0,17.94,538.2,Wholesale
2024-08-25,Millennial Shop,FG00154,INV-20240825-Mil-686,Customer_2,CUST002,27,2,24.98,724.42,Wholesale
2024-08-16,Kisangani Shop,FG00294,INV-20240816-Kis-444,Customer_3,CUST003,10,0,18.65,186.5,Hospital
2024-08-27,Lubumbashi,FG00072,INV-20240827-Lub-101,Customer_56,CUST056,26,0,8.59,223.34,Retail
2024-08-23,Kananga Shop,FG00139,INV-20240823-Kan-920,Customer_6,CUST006,20,0,15.06,301.2,Retail
2024-08-03,Goma Shop,FG00467,INV-20240803-Gom-243,Customer_98,CUST098,1,0,12.0,12.0,Wholesale
2024-08-17,Mwevu Shop,FG00313,INV-20240817-Mwe-579,Customer_3,CUST003,27,1,2.24,62.720000000000006,Retail
2024-08-28,Likasi Shop,FG00079,INV-20240828-Lik-677,Customer_13,CUST013,32,0,18.56,593.92,Hospital
2024-08-15,Gemena Shop,FG00242,INV-20240815-Gem-571,Customer_56,CUST056,9,0,71.61,644.49,Wholesale
2024-08-20,Kikwit Shop,FG00490,INV-20240820-Kik-416,Customer_85,CUST085,1,2,66.93,200.79000000000002,Retail
2024-08-17,Quartier 1 Shop,FG00378,INV-20240817-Qua-635,Customer_88,CUST088,22,0,1.71,37.62,Hospital
2024-08-06,UPN,FG00002,INV-20240806-UPN-841,Customer_97,CUST097,3,0,38.07,114.21000000000001,Retail
2024-08-27,Bunia Shop,FG00403,INV-20240827-Bun-813,Customer_51,CUST051,10,0,25.76,257.6,Hospital
2024-08-26,Mwevu Shop,FG00055,INV-20240826-Mwe-350,Customer_21,CUST021,47,0,45.45,2136.15,Hospital
2024-08-25,Kisangani Shop,FG00087,INV-20240825-Kis-131,Customer_55,CUST055,16,2,29.4,529.1999999999999,Hospital
2024-08-21,Kikwit Shop,FG00370,INV-20240821-Kik-737,Customer_92,CUST092,13,0,4.4,57.2,Wholesale
2024-08-06,Gemena Shop,FG00216,INV-20240806-Gem-628,Customer_38,CUST038,1,1,18.95,37.9,Retail
2024-08-04,Bibwa Shop,FG00099,INV-20240804-Bib-512,Customer_50,CUST050,17,0,1.8,30.6,Retail
2024-08-27,NCPC Shop,FG00337,INV-20240827-NCP-188,Customer_88,CUST088,16,1,42.92,729.64,Wholesale
2024-08-03,Pascal Shop,FG00240,INV-20240803-Pas-401,Customer_20,CUST020,22,0,7.74,170.28,Retail
2024-08-13,Kikwit Shop,FG00421,INV-20240813-Kik-524,Customer_40,CUST040,18,0,39.79,716.22,Hospital
2024-08-18,Goma,FG00478,INV-20240818-Gom-341,Customer_20,CUST020,7,0,28.14,196.98000000000002,Retail
2024-08-15,Appolo Depot,FG00113,INV-20240815-App-561,Customer_16,CUST016,24,0,37.25,894.0,Hospital
2024-08-17,Goma,FG00078,INV-20240817-Gom-582,Customer_30,CUST030,1,0,4.63,4.63,Hospital
2024-08-27,Boma Shop,FG00019,INV-20240827-Bom-538,Customer_98,CUST098,27,2,33.26,964.54,Wholesale
2024-08-27,Mwevu Shop,FG00447,INV-20240827-Mwe-742,Customer_70,CUST070,19,0,49.31,936.8900000000001,Hospital
2024-08-15,Boma Shop,FG00344,INV-20240815-Bom-929,Customer_36,CUST036,12,1,33.39,434.07,Wholesale
